concept:name,time:timestamp,activity,TOC,AOR,Priority_Code,Substation,DeviceType,Device,event_message
3687354,2017-05-18 13:00:05.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3687412,2017-05-18 13:00:20.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
3687435,2017-05-18 13:00:32.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3693918,2017-05-18 14:00:01.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
3693936,2017-05-18 14:00:06.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3701027,2017-05-18 14:59:59.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
3701050,2017-05-18 15:00:03.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3708810,2017-05-18 16:00:01.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3715871,2017-05-18 16:59:59.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
3715888,2017-05-18 17:00:03.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
3715908,2017-05-18 17:00:06.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3722471,2017-05-18 18:00:01.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
3722484,2017-05-18 18:00:05.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3728859,2017-05-18 19:00:02.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3734669,2017-05-18 19:59:59.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3740391,2017-05-18 20:59:58.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3740413,2017-05-18 21:00:02.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
3740440,2017-05-18 21:00:06.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3746512,2017-05-18 22:00:05.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3751674,2017-05-18 23:00:01.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3757199,2017-05-18 23:59:59.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
3757219,2017-05-19 00:00:03.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3764245,2017-05-19 01:00:01.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3764272,2017-05-19 01:00:05.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3770245,2017-05-19 02:00:03.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3776235,2017-05-19 02:57:26.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
3776260,2017-05-19 02:57:35.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
3776459,2017-05-19 03:00:00.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
3776483,2017-05-19 03:00:05.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3777260,2017-05-19 03:08:04.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
3777308,2017-05-19 03:08:32.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
3782110,2017-05-19 03:59:58.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
3782142,2017-05-19 04:00:03.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3787696,2017-05-19 05:00:00.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3787729,2017-05-19 05:00:05.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3793651,2017-05-19 06:00:03.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3799202,2017-05-19 07:00:00.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3804791,2017-05-19 07:59:58.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
3804810,2017-05-19 08:00:02.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3810377,2017-05-19 08:59:59.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3810396,2017-05-19 09:00:03.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3816385,2017-05-19 10:00:01.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
3816402,2017-05-19 10:00:05.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3822236,2017-05-19 11:00:03.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3829222,2017-05-19 12:00:01.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3835323,2017-05-19 12:59:59.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3835346,2017-05-19 13:00:03.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3841870,2017-05-19 14:00:01.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
3841883,2017-05-19 14:00:04.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3847525,2017-05-19 15:00:03.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3852920,2017-05-19 16:00:00.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
3852952,2017-05-19 16:00:04.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3859493,2017-05-19 16:59:59.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
3859506,2017-05-19 17:00:02.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
3859530,2017-05-19 17:00:07.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3864559,2017-05-19 17:49:35.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
3864569,2017-05-19 17:49:39.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
3865470,2017-05-19 17:59:47.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
3865486,2017-05-19 17:59:59.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
3865502,2017-05-19 18:00:04.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3865535,2017-05-19 18:00:16.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
3866092,2017-05-19 18:05:53.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
3866126,2017-05-19 18:06:21.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
3871272,2017-05-19 19:00:01.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3876239,2017-05-19 19:48:18.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
3876354,2017-05-19 19:49:18.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
3876588,2017-05-19 19:51:32.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
3876638,2017-05-19 19:52:01.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
3877133,2017-05-19 19:56:36.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
3877232,2017-05-19 19:57:33.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
3877319,2017-05-19 19:58:18.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
3877395,2017-05-19 19:59:06.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
3877503,2017-05-19 20:00:00.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3877664,2017-05-19 20:01:04.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
3877691,2017-05-19 20:01:16.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
3883688,2017-05-19 21:00:01.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
3883717,2017-05-19 21:00:06.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3890152,2017-05-19 22:00:03.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3895933,2017-05-19 23:00:00.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3901519,2017-05-19 23:59:59.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
3901545,2017-05-20 00:00:04.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3903145,2017-05-20 00:18:15.000,TV,TMS,TOCPB,2,Substation1265,LN,Device1038,Substation1265 LN Device1038 KV HI LIM EXCEEDED 121.0 CURRENT VALUE 121.0 VOLT HIGH LIMIT VALUE 121.0
3903204,2017-05-20 00:19:05.000,TV,TMS,TOCPB,2,Substation1265,LN,Device1789,Substation1265 LN Device1789 KV HI LIM EXCEEDED 121.0 CURRENT VALUE 121.0 VOLT HIGH LIMIT VALUE 121.0
3906757,2017-05-20 01:00:01.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3906783,2017-05-20 01:00:05.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3906809,2017-05-20 01:00:09.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3912037,2017-05-20 02:00:02.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3917173,2017-05-20 03:00:00.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
3917195,2017-05-20 03:00:05.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3918165,2017-05-20 03:11:28.000,TV,TMS,TOCPB,2,Substation1265,LN,Device1053,Substation1265 LN Device1053 KV HI LIM EXCEEDED 121.0 CURRENT VALUE 121.0 VOLT HIGH LIMIT VALUE 121.0
3922415,2017-05-20 04:00:02.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3922442,2017-05-20 04:00:06.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3927803,2017-05-20 05:00:00.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3927825,2017-05-20 05:00:05.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3933060,2017-05-20 06:00:04.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
3933076,2017-05-20 06:00:08.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3933768,2017-05-20 06:07:28.000,TV,TMS,TOCPB,2,Substation1265,BUS,XFMR_BUS_PRI2,Substation1265 BUS XFMR_BUS_PRI2 AKV HI LIM EXCEEDED 121.0 CURRENT VALUE 121.0 VOLT HIGH LIMIT VALUE 121.0
3933825,2017-05-20 06:08:17.000,TV,TMS,TOCPB,2,Substation1265,BUS,XFMR_BUS_PRI1,Substation1265 BUS XFMR_BUS_PRI1 AKV HI LIM EXCEEDED 121.0 CURRENT VALUE 121.0 VOLT HIGH LIMIT VALUE 121.0
3933896,2017-05-20 06:08:56.000,TV,TMS,TOCPB,2,Substation1265,BUS,CAP_BANK_BUS,Substation1265 BUS CAP_BANK_BUS AKV HI LIM EXCEEDED 121.0 CURRENT VALUE 121.0 VOLT HIGH LIMIT VALUE 121.0
3938533,2017-05-20 07:00:04.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3944313,2017-05-20 08:00:02.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3950307,2017-05-20 08:59:59.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3950333,2017-05-20 09:00:04.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3950960,2017-05-20 09:06:09.000,TV,TMS,TOCPB,2,Substation1265,BUS,CAP_BANK_BUS,Substation1265 BUS CAP_BANK_BUS AKV NORMAL 119.7 CURRENT VALUE 119.7 VOLT HIGH LIMIT VALUE 121.0
3951428,2017-05-20 09:10:12.000,TV,TMS,TOCPB,2,Substation1265,BUS,XFMR_BUS_PRI1,Substation1265 BUS XFMR_BUS_PRI1 AKV NORMAL 119.8 CURRENT VALUE 119.8 VOLT HIGH LIMIT VALUE 121.0
3951571,2017-05-20 09:11:27.000,TV,TMS,TOCPB,2,Substation1265,BUS,XFMR_BUS_PRI2,Substation1265 BUS XFMR_BUS_PRI2 AKV NORMAL 119.8 CURRENT VALUE 119.8 VOLT HIGH LIMIT VALUE 121.0
3952523,2017-05-20 09:21:09.000,TV,TMS,TOCPB,2,Substation1265,LN,Device1038,Substation1265 LN Device1038 KV NORMAL 119.8 CURRENT VALUE 119.8 VOLT HIGH LIMIT VALUE 121.0
3956434,2017-05-20 10:00:05.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3958020,2017-05-20 10:14:09.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
3958041,2017-05-20 10:14:21.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
3962554,2017-05-20 11:00:04.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3969213,2017-05-20 12:00:01.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
3969243,2017-05-20 12:00:05.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3975621,2017-05-20 13:00:03.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
3975651,2017-05-20 13:00:07.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3975691,2017-05-20 13:00:19.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
3975701,2017-05-20 13:00:30.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3981864,2017-05-20 14:00:05.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3989133,2017-05-20 15:00:02.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
3989156,2017-05-20 15:00:06.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
3996267,2017-05-20 16:00:04.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
4003768,2017-05-20 17:00:02.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
4003803,2017-05-20 17:00:06.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
4010898,2017-05-20 18:00:03.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
4017545,2017-05-20 19:00:02.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
4017576,2017-05-20 19:00:06.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
4020251,2017-05-20 19:27:37.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
4020266,2017-05-20 19:28:02.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
4023664,2017-05-20 20:00:03.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
4029328,2017-05-20 21:00:01.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
4029352,2017-05-20 21:00:05.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
4029396,2017-05-20 21:00:21.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
4029412,2017-05-20 21:00:29.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
